building	effect	effect_scope	value	value_damaged	value_ruined	context_requirement
wh3_main_cth_resource_pasture_2	derpy_gg_built_brass_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_cth_resource_pasture_3	derpy_gg_built_brass_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_cth_resource_pottery_1	derpy_gg_built_brass_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_cth_resource_pottery_2	derpy_gg_built_brass_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_cth_resource_pottery_3	derpy_gg_built_brass_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_cth_resource_salt_1	derpy_gg_built_brass_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_cth_resource_salt_2	derpy_gg_built_brass_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_cth_resource_salt_3	derpy_gg_built_brass_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_cth_resource_spices_1	derpy_gg_built_brass_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_cth_resource_spices_2	derpy_gg_built_brass_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_cth_resource_spices_3	derpy_gg_built_brass_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_cth_resource_wine_1	derpy_gg_built_brass_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_cth_resource_wine_2	derpy_gg_built_brass_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_cth_resource_wine_3	derpy_gg_built_brass_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_cth_resource_wood_1	derpy_gg_built_brass_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_cth_resource_wood_2	derpy_gg_built_brass_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_cth_resource_wood_3	derpy_gg_built_brass_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_cth_settlement_major_1	derpy_gg_built_overseers_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_cth_settlement_major_2	derpy_gg_built_overseers_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_cth_settlement_major_3	derpy_gg_built_overseers_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_cth_settlement_major_4	derpy_gg_built_overseers_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_cth_settlement_major_5	derpy_gg_built_overseers_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_cth_settlement_minor_1	derpy_gg_built_overseers_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_cth_settlement_minor_2	derpy_gg_built_overseers_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_cth_settlement_minor_3	derpy_gg_built_overseers_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_cth_walls_minor_1	derpy_gg_built_immortals_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_cth_walls_minor_2	derpy_gg_built_immortals_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_def_allied_outpost_1	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_def_allied_outpost_2	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_def_allied_outpost_3	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_def_resource_ivory_1	derpy_gg_built_brass_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_def_resource_ivory_2	derpy_gg_built_brass_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_def_resource_ivory_3	derpy_gg_built_brass_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_dwf_allied_outpost_1	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_dwf_allied_outpost_2	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_dwf_allied_outpost_3	derpy_gg_built_overseers_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_dwf_resource_ivory_1	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_dwf_resource_ivory_2	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_dwf_resource_ivory_3	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_dwf_resource_ivory_4	derpy_gg_built_brass_dwf	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_emp_allied_outpost_1	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_emp_allied_outpost_2	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_emp_allied_outpost_3	derpy_gg_built_overseers_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_emp_resource_ivory_1	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_emp_resource_ivory_2	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_emp_resource_ivory_3	derpy_gg_built_brass_emp	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_foreign_slot_discovery_cth_1	derpy_gg_built_overseers_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_foreign_slot_discovery_cth_2	derpy_gg_built_overseers_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_foreign_slot_discovery_cth_3	derpy_gg_built_overseers_cth	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_foreign_slot_discovery_ksl_1	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_foreign_slot_discovery_ksl_2	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_foreign_slot_discovery_ksl_3	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_hef_allied_outpost_1	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_hef_allied_outpost_2	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_hef_allied_outpost_3	derpy_gg_built_overseers_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_hef_resource_ivory_1	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_hef_resource_ivory_2	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_hef_resource_ivory_3	derpy_gg_built_brass_hef	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_horde_def_lokhir_aristocracy_1	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_horde_def_lokhir_aristocracy_2	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_horde_def_lokhir_beasts_1	derpy_gg_built_immortals_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_horde_def_lokhir_beasts_2	derpy_gg_built_immortals_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_horde_def_lokhir_beasts_3	derpy_gg_built_immortals_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_horde_def_lokhir_entertainment_1	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_horde_def_lokhir_entertainment_2	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_horde_def_lokhir_entertainment_3	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_horde_def_lokhir_exiles_1	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_horde_def_lokhir_exiles_2	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_horde_def_lokhir_military_1	derpy_gg_built_immortals_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_horde_def_lokhir_military_2	derpy_gg_built_immortals_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_horde_def_lokhir_military_3	derpy_gg_built_immortals_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_horde_def_lokhir_residence_1	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_horde_def_lokhir_residence_2	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_horde_def_lokhir_residence_3	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_horde_def_lokhir_riders_1	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_horde_def_lokhir_riders_2	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_horde_def_lokhir_slavery_1	derpy_gg_built_slavers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_horde_def_lokhir_slavery_2	derpy_gg_built_slavers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_horde_def_lokhir_slavery_3	derpy_gg_built_slavers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_horde_def_lokhir_sorcery_1	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_horde_def_lokhir_sorcery_2	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_horde_def_lokhir_worship_1	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_horde_def_lokhir_worship_2	derpy_gg_built_overseers_def	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_allied_outpost_1	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_allied_outpost_2	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_allied_outpost_3	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_artillery_1	derpy_gg_built_immortals_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_artillery_2	derpy_gg_built_immortals_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_atamans_1	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_barracks_1	derpy_gg_built_immortals_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_barracks_2	derpy_gg_built_immortals_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_barracks_3	derpy_gg_built_immortals_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_bears_1	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_bears_2	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_bears_3	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_cavalry_1	derpy_gg_built_immortals_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_cavalry_2	derpy_gg_built_immortals_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_cavalry_3	derpy_gg_built_immortals_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_build_growth_1	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_build_growth_2	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_build_growth_3	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_build_growth_4	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_build_growth_5	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_court_1	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_court_2	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_court_3_1	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_court_3_2	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_court_3_3	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_court_4	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_gold_1	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_gold_2	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_gold_3	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_gold_4	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_gold_5	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_recruit_growth_xp_1	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_recruit_growth_xp_2	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_recruit_growth_xp_3	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_recruit_growth_xp_4	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_recruit_growth_xp_5	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_temple_1	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_temple_2	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_temple_3_1	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_temple_3_2	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_temple_3_3	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_temple_4	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_town_watch_1	derpy_gg_built_khanate_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_town_watch_2	derpy_gg_built_khanate_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_town_watch_3	derpy_gg_built_khanate_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_town_watch_4	derpy_gg_built_khanate_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_town_watch_5	derpy_gg_built_khanate_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_walls_1	derpy_gg_built_immortals_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_walls_2	derpy_gg_built_immortals_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_walls_3	derpy_gg_built_immortals_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_walls_4	derpy_gg_built_immortals_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_city_walls_5	derpy_gg_built_immortals_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_corruption_land_1	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_corruption_land_2	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_corruption_land_3	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_court_1	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_court_2	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_court_3	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_court_3a	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_erengrad_city_1	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_erengrad_city_2	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_erengrad_city_3	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_erengrad_city_4	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_erengrad_city_5	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_gold_1	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_gold_2	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_gold_3	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_gold_3a	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_growth_recruit_cost_1	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_growth_recruit_cost_2	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_growth_recruit_cost_3	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_growth_xp_1	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_growth_xp_2	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_growth_xp_3	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_ice_guard_2	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_kislev_city_1	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_kislev_city_2	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_kislev_city_3	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_kislev_city_4	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_kislev_city_5	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_port_1	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_port_2	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_port_3	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_praag_city_1	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_praag_city_2	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_praag_city_3	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_praag_city_4	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_praag_city_5	derpy_gg_built_overseers_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_resource_animals_1	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_resource_animals_2	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_resource_animals_3	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_resource_dyes_1	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_resource_dyes_2	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_resource_dyes_3	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_resource_furs_1	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_resource_furs_2	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_resource_furs_3	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_resource_gems_1	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_resource_gems_2	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_resource_gems_3	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_resource_gold_1	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_resource_gold_2	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_resource_gold_3	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_resource_iron_1	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_resource_iron_2	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_resource_iron_3	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_resource_ivory_1	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_resource_ivory_2	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
wh3_main_ksl_resource_ivory_3	derpy_gg_built_brass_ksl	building_to_building_own	1.0000	1.0000	0.0000	
