key	text	tooltip
message_event_text_text_derpy_gg_rank_brass_5_ksl_primary	Your rank with The Erengrad Merchants has risen to Ataman. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_brass_5_ksl_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_immortals_2_ksl_title	The Tzar Guard Name You Kossar	false
message_event_text_text_derpy_gg_rank_immortals_2_ksl_primary	Your rank with The Tzar Guard has risen to Kossar. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_immortals_2_ksl_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_immortals_3_ksl_title	The Tzar Guard Name You Druzhina	false
message_event_text_text_derpy_gg_rank_immortals_3_ksl_primary	Your rank with The Tzar Guard has risen to Druzhina. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_immortals_3_ksl_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_immortals_4_ksl_title	The Tzar Guard Name You Boyar	false
message_event_text_text_derpy_gg_rank_immortals_4_ksl_primary	Your rank with The Tzar Guard has risen to Boyar. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_immortals_4_ksl_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_immortals_5_ksl_title	The Tzar Guard Name You Ataman	false
message_event_text_text_derpy_gg_rank_immortals_5_ksl_primary	Your rank with The Tzar Guard has risen to Ataman. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_immortals_5_ksl_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_daemonsmiths_2_ksl_title	The Ice Court Name You Kossar	false
message_event_text_text_derpy_gg_rank_daemonsmiths_2_ksl_primary	Your rank with The Ice Court has risen to Kossar. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_daemonsmiths_2_ksl_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_daemonsmiths_3_ksl_title	The Ice Court Name You Druzhina	false
message_event_text_text_derpy_gg_rank_daemonsmiths_3_ksl_primary	Your rank with The Ice Court has risen to Druzhina. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_daemonsmiths_3_ksl_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_daemonsmiths_4_ksl_title	The Ice Court Name You Boyar	false
message_event_text_text_derpy_gg_rank_daemonsmiths_4_ksl_primary	Your rank with The Ice Court has risen to Boyar. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_daemonsmiths_4_ksl_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_daemonsmiths_5_ksl_title	The Ice Court Name You Ataman	false
message_event_text_text_derpy_gg_rank_daemonsmiths_5_ksl_primary	Your rank with The Ice Court has risen to Ataman. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_daemonsmiths_5_ksl_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_khanate_2_ksl_title	The Oblast Smugglers Name You Kossar	false
message_event_text_text_derpy_gg_rank_khanate_2_ksl_primary	Your rank with The Oblast Smugglers has risen to Kossar. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_khanate_2_ksl_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_khanate_3_ksl_title	The Oblast Smugglers Name You Druzhina	false
message_event_text_text_derpy_gg_rank_khanate_3_ksl_primary	Your rank with The Oblast Smugglers has risen to Druzhina. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_khanate_3_ksl_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_khanate_4_ksl_title	The Oblast Smugglers Name You Boyar	false
message_event_text_text_derpy_gg_rank_khanate_4_ksl_primary	Your rank with The Oblast Smugglers has risen to Boyar. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_khanate_4_ksl_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_khanate_5_ksl_title	The Oblast Smugglers Name You Ataman	false
message_event_text_text_derpy_gg_rank_khanate_5_ksl_primary	Your rank with The Oblast Smugglers has risen to Ataman. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_khanate_5_ksl_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_overseers_2_ksl_title	The Stanitsa Builders Name You Kossar	false
message_event_text_text_derpy_gg_rank_overseers_2_ksl_primary	Your rank with The Stanitsa Builders has risen to Kossar. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_overseers_2_ksl_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_overseers_3_ksl_title	The Stanitsa Builders Name You Druzhina	false
message_event_text_text_derpy_gg_rank_overseers_3_ksl_primary	Your rank with The Stanitsa Builders has risen to Druzhina. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_overseers_3_ksl_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_overseers_4_ksl_title	The Stanitsa Builders Name You Boyar	false
message_event_text_text_derpy_gg_rank_overseers_4_ksl_primary	Your rank with The Stanitsa Builders has risen to Boyar. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_overseers_4_ksl_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_overseers_5_ksl_title	The Stanitsa Builders Name You Ataman	false
message_event_text_text_derpy_gg_rank_overseers_5_ksl_primary	Your rank with The Stanitsa Builders has risen to Ataman. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_overseers_5_ksl_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_slavers_2_ksl_title	The Ungol Raiders Name You Kossar	false
message_event_text_text_derpy_gg_rank_slavers_2_ksl_primary	Your rank with The Ungol Raiders has risen to Kossar. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_slavers_2_ksl_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_slavers_3_ksl_title	The Ungol Raiders Name You Druzhina	false
message_event_text_text_derpy_gg_rank_slavers_3_ksl_primary	Your rank with The Ungol Raiders has risen to Druzhina. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_slavers_3_ksl_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_slavers_4_ksl_title	The Ungol Raiders Name You Boyar	false
message_event_text_text_derpy_gg_rank_slavers_4_ksl_primary	Your rank with The Ungol Raiders has risen to Boyar. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_slavers_4_ksl_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_rank_slavers_5_ksl_title	The Ungol Raiders Name You Ataman	false
message_event_text_text_derpy_gg_rank_slavers_5_ksl_primary	Your rank with The Ungol Raiders has risen to Ataman. Their bonus to you has grown, and a service that was closed to you is open.	false
message_event_text_text_derpy_gg_rank_slavers_5_ksl_secondary	Favour is spent on the Guilds tab.	false
message_event_text_text_derpy_gg_notice_first_brass_ksl_title	The Erengrad Merchants Have Noticed You	false
message_event_text_text_derpy_gg_notice_first_brass_ksl_primary	Word of your doings has reached The Erengrad Merchants. They keep a ledger of every power in the world, and your name is now in it. Reputation with them is earned by playing as you already play; what it buys is on the Guilds panel.	false
message_event_text_text_derpy_gg_notice_first_brass_ksl_secondary	The guild crest at the top of your screen opens it.	false
message_event_text_text_derpy_gg_notice_first_immortals_ksl_title	The Tzar Guard Have Noticed You	false
message_event_text_text_derpy_gg_notice_first_immortals_ksl_primary	Word of your doings has reached The Tzar Guard. They keep a ledger of every power in the world, and your name is now in it. Reputation with them is earned by playing as you already play; what it buys is on the Guilds panel.	false
message_event_text_text_derpy_gg_notice_first_immortals_ksl_secondary	The guild crest at the top of your screen opens it.	false
message_event_text_text_derpy_gg_notice_first_daemonsmiths_ksl_title	The Ice Court Have Noticed You	false
message_event_text_text_derpy_gg_notice_first_daemonsmiths_ksl_primary	Word of your doings has reached The Ice Court. They keep a ledger of every power in the world, and your name is now in it. Reputation with them is earned by playing as you already play; what it buys is on the Guilds panel.	false
message_event_text_text_derpy_gg_notice_first_daemonsmiths_ksl_secondary	The guild crest at the top of your screen opens it.	false
message_event_text_text_derpy_gg_notice_first_khanate_ksl_title	The Oblast Smugglers Have Noticed You	false
message_event_text_text_derpy_gg_notice_first_khanate_ksl_primary	Word of your doings has reached The Oblast Smugglers. They keep a ledger of every power in the world, and your name is now in it. Reputation with them is earned by playing as you already play; what it buys is on the Guilds panel.	false
message_event_text_text_derpy_gg_notice_first_khanate_ksl_secondary	The guild crest at the top of your screen opens it.	false
message_event_text_text_derpy_gg_notice_first_overseers_ksl_title	The Stanitsa Builders Have Noticed You	false
message_event_text_text_derpy_gg_notice_first_overseers_ksl_primary	Word of your doings has reached The Stanitsa Builders. They keep a ledger of every power in the world, and your name is now in it. Reputation with them is earned by playing as you already play; what it buys is on the Guilds panel.	false
message_event_text_text_derpy_gg_notice_first_overseers_ksl_secondary	The guild crest at the top of your screen opens it.	false
message_event_text_text_derpy_gg_notice_first_slavers_ksl_title	The Ungol Raiders Have Noticed You	false
message_event_text_text_derpy_gg_notice_first_slavers_ksl_primary	Word of your doings has reached The Ungol Raiders. They keep a ledger of every power in the world, and your name is now in it. Reputation with them is earned by playing as you already play; what it buys is on the Guilds panel.	false
message_event_text_text_derpy_gg_notice_first_slavers_ksl_secondary	The guild crest at the top of your screen opens it.	false
message_event_text_text_derpy_gg_notice_half_brass_ksl_title	The Erengrad Merchants Are Watching Closely	false
message_event_text_text_derpy_gg_notice_half_brass_ksl_primary	You are halfway to your first rank with The Erengrad Merchants. At Kossar they open their first service to you.	false
message_event_text_text_derpy_gg_notice_half_brass_ksl_secondary	The Guilds panel shows how far every guild has come.	false
message_event_text_text_derpy_gg_notice_half_immortals_ksl_title	The Tzar Guard Are Watching Closely	false
message_event_text_text_derpy_gg_notice_half_immortals_ksl_primary	You are halfway to your first rank with The Tzar Guard. At Kossar they open their first service to you.	false
message_event_text_text_derpy_gg_notice_half_immortals_ksl_secondary	The Guilds panel shows how far every guild has come.	false
message_event_text_text_derpy_gg_notice_half_daemonsmiths_ksl_title	The Ice Court Are Watching Closely	false
message_event_text_text_derpy_gg_notice_half_daemonsmiths_ksl_primary	You are halfway to your first rank with The Ice Court. At Kossar they open their first service to you.	false
message_event_text_text_derpy_gg_notice_half_daemonsmiths_ksl_secondary	The Guilds panel shows how far every guild has come.	false
message_event_text_text_derpy_gg_notice_half_khanate_ksl_title	The Oblast Smugglers Are Watching Closely	false
message_event_text_text_derpy_gg_notice_half_khanate_ksl_primary	You are halfway to your first rank with The Oblast Smugglers. At Kossar they open their first service to you.	false
message_event_text_text_derpy_gg_notice_half_khanate_ksl_secondary	The Guilds panel shows how far every guild has come.	false
message_event_text_text_derpy_gg_notice_half_overseers_ksl_title	The Stanitsa Builders Are Watching Closely	false
